"year","state","species","value_imputed_gdp_adjusted","nmfs_region"
1999,"New Jersey","POMPANO, FLORIDA",38.01,"Mid Atlantic"
1999,"New Jersey","PORGIES **",1160409.46,"Mid Atlantic"
1999,"New Jersey","POUT, OCEAN",355.2,"Mid Atlantic"
1999,"New Jersey","PUFFER, NORTHERN",576.7,"Mid Atlantic"
1999,"New Jersey","RAVEN, SEA",9.17,"Mid Atlantic"
1999,"New Jersey","REDFISH, ACADIAN",2416.9,"Mid Atlantic"
1999,"New Jersey","ROSEFISH, BLACKBELLY",58.98,"Mid Atlantic"
1999,"New Jersey","RUNNER, BLUE",381.41,"Mid Atlantic"
1999,"New Jersey","SCALLOP, SEA",19042062.49,"Mid Atlantic"
1999,"New Jersey","SEAROBINS **",1452.24,"Mid Atlantic"
1999,"New Jersey","SHAD, AMERICAN",197302.61,"Mid Atlantic"
1999,"New Jersey","SHAD, GIZZARD",2.62,"Mid Atlantic"
1999,"New Jersey","SHAD, HICKORY",259.52,"Mid Atlantic"
1999,"New Jersey","SHARK, BLACKTIP",207.09,"Mid Atlantic"
1999,"New Jersey","SHARK, DOGFISH, SMOOTH",151347.38,"Mid Atlantic"
1999,"New Jersey","SHARK, DOGFISH, SPINY",876808.74,"Mid Atlantic"
1999,"New Jersey","SHARK, DUSKY",224.13,"Mid Atlantic"
1999,"New Jersey","SHARK, MAKO, LONGFIN",277.87,"Mid Atlantic"
1999,"New Jersey","SHARK, PORBEAGLE",597.67,"Mid Atlantic"
1999,"New Jersey","SHARK, SANDBAR",8303.19,"Mid Atlantic"
1999,"New Jersey","SHARK, SHARPNOSE, ATLANTIC",224.13,"Mid Atlantic"
1999,"New Jersey","SHARK, THRESHER",38749.08,"Mid Atlantic"
1999,"New Jersey","SHARK, THRESHER, BIGEYE",15.73,"Mid Atlantic"
1999,"New Jersey","SHARKS **",8995.23,"Mid Atlantic"
1999,"New Jersey","SHARKS, CHONDRICHTHYES (CLASS) **",80304.34,"Mid Atlantic"
1999,"New Jersey","SHARKS, DOGFISH **",564.91,"Mid Atlantic"
1999,"New Jersey","SHARKS, HAMMERHEAD **",15.73,"Mid Atlantic"
1999,"New Jersey","SHARKS, MAKO **",97078.48,"Mid Atlantic"
1999,"New Jersey","SHEEPSHEAD",13.11,"Mid Atlantic"
1999,"New Jersey","SILVERSIDES, ATHERINIDAE (FAMILY) **",10.49,"Mid Atlantic"
1999,"New Jersey","SKATES, RAJIDAE (FAMILY) **",242496.33,"Mid Atlantic"
1999,"New Jersey","SNAPPER, RED",373.55,"Mid Atlantic"
1999,"New Jersey","SPOT",4865.26,"Mid Atlantic"
1999,"New Jersey","SQUID, LONGFIN LOLIGO",6982047.55,"Mid Atlantic"
1999,"New Jersey","SQUID, SHORTFIN ILLEX",1531008.18,"Mid Atlantic"
1999,"New Jersey","SWORDFISH",1339197.34,"Mid Atlantic"
1999,"New Jersey","TAUTOG",53789.19,"Mid Atlantic"
1999,"New Jersey","TRIGGERFISHES **",1410.3,"Mid Atlantic"
1999,"New Jersey","TRIPLETAIL",15.73,"Mid Atlantic"
1999,"New Jersey","TUNA, ALBACORE",127433.94,"Mid Atlantic"
1999,"New Jersey","TUNA, BIGEYE",2614241.9,"Mid Atlantic"
1999,"New Jersey","TUNA, BLACKFIN",26.21,"Mid Atlantic"
1999,"New Jersey","TUNA, BLUEFIN",107098.67,"Mid Atlantic"
1999,"New Jersey","TUNA, LITTLE TUNNY",13632.43,"Mid Atlantic"
1999,"New Jersey","TUNA, SKIPJACK",27983.12,"Mid Atlantic"
1999,"New Jersey","TUNA, YELLOWFIN",669493.81,"Mid Atlantic"
1999,"New Jersey","TUNAS **",8543.04,"Mid Atlantic"
1999,"New Jersey","VERTEBRATES, JAWED",296202.95,"Mid Atlantic"
1999,"New Jersey","WAHOO",7120.95,"Mid Atlantic"
1999,"New Jersey","WEAKFISH",1069071.77,"Mid Atlantic"
1999,"New Jersey","WINDOWPANE",46320.91,"Mid Atlantic"
1999,"New York","AMBERJACKS **",40.63,"Mid Atlantic"
1999,"New York","BARRACUDAS, SPHYRAENIDAE (FAMILY) **",1.31,"Mid Atlantic"
1999,"New York","BASS, BLACK SEA",589300.88,"Mid Atlantic"
1999,"New York","BASS, ROCK",76.02,"Mid Atlantic"
1999,"New York","BASS, STRIPED",1604827.25,"Mid Atlantic"
1999,"New York","BLUEFISH",969339.15,"Mid Atlantic"
1999,"New York","BONITO, ATLANTIC",55650.36,"Mid Atlantic"
1999,"New York","BULLHEAD, BROWN",6629.44,"Mid Atlantic"
1999,"New York","BURBOT",157.28,"Mid Atlantic"
1999,"New York","BURBOT",183.5,"Mid Atlantic"
1999,"New York","CARP, COMMON",4652.93,"Mid Atlantic"
1999,"New York","CATFISHES-BULLHEADS, OTHER **",149.42,"Mid Atlantic"
1999,"New York","CLAM, RAZOR, ATLANTIC",235191.88,"Mid Atlantic"
1999,"New York","CLAM, SOFT",1277794.38,"Mid Atlantic"
1999,"New York","CLAM, SURF, ATLANTIC",2886865.63,"Mid Atlantic"
1999,"New York","CLAMS **",4473.37,"Mid Atlantic"
1999,"New York","CLAMS, QUAHOG, MERCENARIA **",23300086.51,"Mid Atlantic"
1999,"New York","COBIA",72.09,"Mid Atlantic"
1999,"New York","COD, ATLANTIC",207755.32,"Mid Atlantic"
1999,"New York","CONCHS, TRUE **",15133.17,"Mid Atlantic"
1999,"New York","CRAB, ATLANTIC ROCK",27.52,"Mid Atlantic"
1999,"New York","CRAB, BLUE",883558.77,"Mid Atlantic"
1999,"New York","CRAB, HORSESHOE",713.01,"Mid Atlantic"
1999,"New York","CRAB, JONAH",589.81,"Mid Atlantic"
1999,"New York","CRABS, CANCER (GENUS) **",26.21,"Mid Atlantic"
1999,"New York","CRABS, DECAPODA (ORDER) **",496.75,"Mid Atlantic"
1999,"New York","CRAPPIES **",496.75,"Mid Atlantic"
1999,"New York","CROAKER, ATLANTIC",1.31,"Mid Atlantic"
1999,"New York","CUNNER",16380.94,"Mid Atlantic"
1999,"New York","CUSK",57.67,"Mid Atlantic"
1999,"New York","DOLPHINFISH",67746.67,"Mid Atlantic"
1999,"New York","DOLPHINFISH **",67746.67,"Mid Atlantic"
1999,"New York","DORY, BUCKLER",4591.33,"Mid Atlantic"
1999,"New York","DRUM, BLACK",89.13,"Mid Atlantic"
1999,"New York","DRUM, RED",28.84,"Mid Atlantic"
1999,"New York","EEL, AMERICAN",39.32,"Mid Atlantic"
1999,"New York","EEL, CONGER",13157.96,"Mid Atlantic"
1999,"New York","ESCOLAR",1930.64,"Mid Atlantic"
1999,"New York","FLATFISHES **",5541.57,"Mid Atlantic"
1999,"New York","FLOUNDER, AMERICAN PLAICE",17139.82,"Mid Atlantic"
1999,"New York","FLOUNDER, SUMMER",2400689.42,"Mid Atlantic"
1999,"New York","FLOUNDER, WINTER",1202871.71,"Mid Atlantic"
1999,"New York","FLOUNDER, WITCH",43611.72,"Mid Atlantic"
1999,"New York","FLOUNDER, YELLOWTAIL",1323098.2,"Mid Atlantic"
1999,"New York","GARFISHES **",7.86,"Mid Atlantic"
1999,"New York","GOOSEFISH",1510788.25,"Mid Atlantic"
1999,"New York","GROUPERS, SERRANIDAE (FAMILY) **",211.02,"Mid Atlantic"
1999,"New York","GRUNTS, HAEMULIDAE (FAMILY) **",7.86,"Mid Atlantic"
1999,"New York","HADDOCK",45841.2,"Mid Atlantic"
1999,"New York","HAKE, RED",444198.91,"Mid Atlantic"
1999,"New York","HAKE, SILVER",5991143.7,"Mid Atlantic"
1999,"New York","HAKE, WHITE",14582.68,"Mid Atlantic"
1999,"New York","HAKES, RED AND WHITE **",26.21,"Mid Atlantic"
1999,"New York","HALIBUT, ATLANTIC",178.25,"Mid Atlantic"
1999,"New York","HARVESTFISHES **",668561.92,"Mid Atlantic"
1999,"New York","HERRING, ATLANTIC",19839.83,"Mid Atlantic"
1999,"New York","JACK, CREVALLE",1060.34,"Mid Atlantic"
1999,"New York","KINGFISHES **",5899.39,"Mid Atlantic"
1999,"New York","LADYFISH",3.93,"Mid Atlantic"
1999,"New York","LANCE, AMERICAN SAND",1055.1,"Mid Atlantic"
1999,"New York","LOBSTER, AMERICAN",32727871.71,"Mid Atlantic"
1999,"New York","LUMPFISH",1.31,"Mid Atlantic"
1999,"New York","MACKEREL, ATLANTIC",85047.71,"Mid Atlantic"
1999,"New York","MACKEREL, CHUB",374.86,"Mid Atlantic"
1999,"New York","MACKEREL, KING AND CERO **",817.87,"Mid Atlantic"
1999,"New York","MACKEREL, SPANISH",94932.89,"Mid Atlantic"
1999,"New York","MENHADENS **",3823.27,"Mid Atlantic"
1999,"New York","MULLET, STRIPED",83.88,"Mid Atlantic"
1999,"New York","MUSSEL, SEA",25007.86,"Mid Atlantic"
1999,"New York","NEEDLEFISH, ATLANTIC",2.62,"Mid Atlantic"
1999,"New York","OCTOPUSES **",60.29,"Mid Atlantic"
1999,"New York","OPAH",1374.91,"Mid Atlantic"
1999,"New York","OYSTER, EASTERN",513509.23,"Mid Atlantic"
1999,"New York","PERCH, WHITE",34729.21,"Mid Atlantic"
1999,"New York","PERCH, YELLOW",2612.19,"Mid Atlantic"
1999,"New York","PERCH, YELLOW",89970.64,"Mid Atlantic"
1999,"New York","POLLOCK",3777.39,"Mid Atlantic"
1999,"New York","POMPANO, FLORIDA",5.24,"Mid Atlantic"
1999,"New York","PORGIES **",934954.65,"Mid Atlantic"
1999,"New York","POUT, OCEAN",7325.42,"Mid Atlantic"
1999,"New York","PUFFER, NORTHERN",279.18,"Mid Atlantic"
1999,"New York","RAVEN, SEA",1386.7,"Mid Atlantic"
1999,"New York","REDFISH, ACADIAN",646.17,"Mid Atlantic"
1999,"New York","ROSEFISH, BLACKBELLY",1.31,"Mid Atlantic"
1999,"New York","RUNNER, BLUE",73.4,"Mid Atlantic"
1999,"New York","SCALLOP, BAY",125228.06,"Mid Atlantic"
1999,"New York","SCALLOP, SEA",89445.06,"Mid Atlantic"
1999,"New York","SCULPINS **",171.7,"Mid Atlantic"
1999,"New York","SEAROBINS **",7094.74,"Mid Atlantic"
1999,"New York","SHAD, AMERICAN",137354.51,"Mid Atlantic"
1999,"New York","SHAD, GIZZARD",27.52,"Mid Atlantic"
1999,"New York","SHAD, HICKORY",1.31,"Mid Atlantic"
1999,"New York","SHARK, BIGNOSE",64.22,"Mid Atlantic"
1999,"New York","SHARK, BLACKTIP",19.66,"Mid Atlantic"
1999,"New York","SHARK, DOGFISH, SMOOTH",1971.27,"Mid Atlantic"
1999,"New York","SHARK, DOGFISH, SPINY",272748.24,"Mid Atlantic"
1999,"New York","SHARK, DUSKY",64.22,"Mid Atlantic"
1999,"New York","SHARK, MAKO, SHORTFIN",56360.75,"Mid Atlantic"
1999,"New York","SHARK, NURSE",15.73,"Mid Atlantic"
1999,"New York","SHARK, PORBEAGLE",17.04,"Mid Atlantic"
1999,"New York","SHARK, SAND TIGER",6.55,"Mid Atlantic"
1999,"New York","SHARK, THRESHER",1232.04,"Mid Atlantic"
1999,"New York","SHARKS **",389.27,"Mid Atlantic"
1999,"New York","SHARKS, CHONDRICHTHYES (CLASS) **",3422.2,"Mid Atlantic"
1999,"New York","SHARKS, DOGFISH **",16897.35,"Mid Atlantic"
1999,"New York","SHARKS, MAKO **",1207.14,"Mid Atlantic"
1999,"New York","SHRIMP, NORTHERN BROWN",81.26,"Mid Atlantic"
1999,"New York","SHRIMPS, MANTIS **",437.77,"Mid Atlantic"
1999,"New York","SILVERSIDES, ATHERINIDAE (FAMILY) **",57705.52,"Mid Atlantic"
1999,"New York","SKATES, RAJIDAE (FAMILY) **",169560.66,"Mid Atlantic"
1999,"New York","SMELT, RAINBOW",1.31,"Mid Atlantic"
1999,"New York","SNAPPER, RED",1.31,"Mid Atlantic"
1999,"New York","SPADEFISH",5.24,"Mid Atlantic"
1999,"New York","SQUID, LONGFIN LOLIGO",10553414.33,"Mid Atlantic"
1999,"New York","SQUID, SHORTFIN ILLEX",4088.03,"Mid Atlantic"
1999,"New York","SQUIDS, LOLIGINIDAE **",64.22,"Mid Atlantic"
1999,"New York","SUNFISHES **",1622.63,"Mid Atlantic"
1999,"New York","SUNFISHES **",35.39,"Mid Atlantic"
1999,"New York","SWORDFISH",867906.57,"Mid Atlantic"
1999,"New York","TARPON",55.05,"Mid Atlantic"
1999,"New York","TAUTOG",106375.17,"Mid Atlantic"
1999,"New York","TILEFISHES **",2470704.89,"Mid Atlantic"
1999,"New York","TOADFISHES, BATRACHOIDIDAE (FAMILY) **",356.51,"Mid Atlantic"
1999,"New York","TRIGGERFISHES **",5506.19,"Mid Atlantic"
1999,"New York","TRIPLETAIL",14.42,"Mid Atlantic"
1999,"New York","TUNA, ALBACORE",125217.57,"Mid Atlantic"
1999,"New York","TUNA, BIGEYE",1316088.65,"Mid Atlantic"
1999,"New York","TUNA, BLUEFIN",121855.67,"Mid Atlantic"
1999,"New York","TUNA, LITTLE TUNNY",12222.13,"Mid Atlantic"
1999,"New York","TUNA, SKIPJACK",7418.48,"Mid Atlantic"
1999,"New York","TUNA, YELLOWFIN",554647.69,"Mid Atlantic"
1999,"New York","TUNAS **",15822.59,"Mid Atlantic"
1999,"New York","VERTEBRATES, JAWED",14196.03,"Mid Atlantic"
1999,"New York","WAHOO",3200.69,"Mid Atlantic"
1999,"New York","WEAKFISH",571518.82,"Mid Atlantic"
1999,"New York","WINDOWPANE",56761.82,"Mid Atlantic"
1999,"New York","WOLFFISH, ATLANTIC",503.3,"Mid Atlantic"
1999,"Rhode Island","AMBERJACKS **",40.63,"S. New England"
1999,"Rhode Island","BASS, BLACK SEA",433388.38,"S. New England"
1999,"Rhode Island","BASS, STRIPED",318356.14,"S. New England"
1999,"Rhode Island","BLUEFISH",280934.78,"S. New England"
1999,"Rhode Island","BONITO, ATLANTIC",23737.81,"S. New England"
1999,"Rhode Island","CLAM, SOFT",221545.04,"S. New England"
1999,"Rhode Island","CLAMS **",956113.03,"S. New England"
1999,"Rhode Island","CLAMS, QUAHOG, MERCENARIA **",6113918.16,"S. New England"
1999,"Rhode Island","COBIA",36.7,"S. New England"
1999,"Rhode Island","COD, ATLANTIC",815590.59,"S. New England"
1999,"Rhode Island","CRAB, ATLANTIC ROCK",31819.49,"S. New England"
1999,"Rhode Island","CRAB, HORSESHOE",3570.31,"S. New England"
1999,"Rhode Island","CRAB, JONAH",774315.82,"S. New England"
1999,"Rhode Island","CRAB, RED DEEPSEA",721005.03,"S. New England"
1999,"Rhode Island","CRABS, DECAPODA (ORDER) **",1373.6,"S. New England"
1999,"Rhode Island","CROAKER, ATLANTIC",2.62,"S. New England"
1999,"Rhode Island","CRUSTACEANS **",4736080.53,"S. New England"
1999,"Rhode Island","CUNNER",1152.09,"S. New England"
1999,"Rhode Island","CUSK",8811.73,"S. New England"
1999,"Rhode Island","DOLPHINFISH",12307.33,"S. New England"
1999,"Rhode Island","DOLPHINFISH **",12307.33,"S. New England"
1999,"Rhode Island","DORY, BUCKLER",8619.06,"S. New England"
1999,"Rhode Island","DRUM, BLACK",5.24,"S. New England"
1999,"Rhode Island","EEL, CONGER",11906.26,"S. New England"
1999,"Rhode Island","FLOUNDER, AMERICAN PLAICE",419732.36,"S. New England"
1999,"Rhode Island","FLOUNDER, SUMMER",4935855.09,"S. New England"
1999,"Rhode Island","FLOUNDER, WINTER",1801542.68,"S. New England"
1999,"Rhode Island","FLOUNDER, WITCH",386965.24,"S. New England"
1999,"Rhode Island","FLOUNDER, YELLOWTAIL",1749997.38,"S. New England"
1999,"Rhode Island","GOOSEFISH",8718945.95,"S. New England"
1999,"Rhode Island","GROUPERS, SERRANIDAE (FAMILY) **",93.06,"S. New England"
1999,"Rhode Island","HADDOCK",399509.8,"S. New England"
1999,"Rhode Island","HAKE, OFFSHORE",10794.8,"S. New England"
1999,"Rhode Island","HAKE, RED",372319.65,"S. New England"
1999,"Rhode Island","HAKE, SILVER",4557533.82,"S. New England"
1999,"Rhode Island","HAKE, WHITE",37979.71,"S. New England"
1999,"Rhode Island","HAKES, RED AND WHITE **",129.76,"S. New England"
1999,"Rhode Island","HALIBUT, ATLANTIC",1356.56,"S. New England"
1999,"Rhode Island","HARVESTFISHES **",2087156.6,"S. New England"
1999,"Rhode Island","HERRING, ATLANTIC",2444112.4,"S. New England"
1999,"Rhode Island","HOGCHOKER",1.31,"S. New England"
1999,"Rhode Island","JACK, CREVALLE",23.59,"S. New England"
1999,"Rhode Island","KINGFISHES **",623.89,"S. New England"
1999,"Rhode Island","LOBSTER, AMERICAN",41439085.93,"S. New England"
1999,"Rhode Island","LUMPFISH",2.62,"S. New England"
1999,"Rhode Island","MACKEREL, ATLANTIC",1111620.53,"S. New England"
1999,"Rhode Island","MACKEREL, FRIGATE",4133.9,"S. New England"
1999,"Rhode Island","MACKEREL, KING AND CERO **",112.72,"S. New England"
1999,"Rhode Island","MACKEREL, SPANISH",102.23,"S. New England"
1999,"Rhode Island","MENHADENS **",773.3,"S. New England"
1999,"Rhode Island","MULLET, STRIPED",26.21,"S. New England"
1999,"Rhode Island","OPAH",167.77,"S. New England"
1999,"Rhode Island","OYSTER, EASTERN",715286.52,"S. New England"
1999,"Rhode Island","OYSTER, EDIBLE",9895.67,"S. New England"
1999,"Rhode Island","PERCH, WHITE",15.73,"S. New England"
1999,"Rhode Island","PERIWINKLES, ATLANTIC **",13253.64,"S. New England"
1999,"Rhode Island","POLLOCK",78388.12,"S. New England"
1999,"Rhode Island","PORGIES **",2191231.52,"S. New England"
1999,"Rhode Island","POUT, OCEAN",441.7,"S. New England"
1999,"Rhode Island","PUFFER, NORTHERN",1.31,"S. New England"
1999,"Rhode Island","RAVEN, SEA",4554.63,"S. New England"
1999,"Rhode Island","REDFISH, ACADIAN",3896.67,"S. New England"
1999,"Rhode Island","SCAD, ROUGH",606.85,"S. New England"
1999,"Rhode Island","SEAROBINS **",11307.28,"S. New England"
1999,"Rhode Island","SHAD, AMERICAN",15256.37,"S. New England"
1999,"Rhode Island","SHARK, BLUE",13.11,"S. New England"
1999,"Rhode Island","SHARK, DOGFISH, SMOOTH",9185.28,"S. New England"
1999,"Rhode Island","SHARK, DOGFISH, SPINY",256815.56,"S. New England"
1999,"Rhode Island","SHARK, DUSKY",23.59,"S. New England"
1999,"Rhode Island","SHARK, MAKO, LONGFIN",1.31,"S. New England"
1999,"Rhode Island","SHARK, PORBEAGLE",73.4,"S. New England"
1999,"Rhode Island","SHARK, SAND TIGER",170.39,"S. New England"
1999,"Rhode Island","SHARK, THRESHER",127.14,"S. New England"
1999,"Rhode Island","SHARKS, CHONDRICHTHYES (CLASS) **",701.22,"S. New England"
1999,"Rhode Island","SHARKS, MAKO **",1637.05,"S. New England"
1999,"Rhode Island","SHEEPSHEAD",18.35,"S. New England"
1999,"Rhode Island","SHRIMP, MARINE **",41598.51,"S. New England"
1999,"Rhode Island","SKATES, RAJIDAE (FAMILY) **",1005937.4,"S. New England"
1999,"Rhode Island","SNAPPER, RED",170.39,"S. New England"
1999,"Rhode Island","SPADEFISH",82.57,"S. New England"
1999,"Rhode Island","SQUID, LONGFIN LOLIGO",21138106.85,"S. New England"
1999,"Rhode Island","STURGEONS **",76.02,"S. New England"
1999,"Rhode Island","TAUTOG",37114.66,"S. New England"
1999,"Rhode Island","TILEFISHES **",576424.71,"S. New England"
1999,"Rhode Island","TOADFISHES, BATRACHOIDIDAE (FAMILY) **",40.63,"S. New England"
1999,"Rhode Island","TRIGGERFISHES **",1041.99,"S. New England"
1999,"Rhode Island","TUNA, ALBACORE",7307.07,"S. New England"
1999,"Rhode Island","TUNA, BIGEYE",253477.25,"S. New England"
1999,"Rhode Island","TUNA, BLUEFIN",52264.86,"S. New England"
1999,"Rhode Island","TUNA, LITTLE TUNNY",21192.46,"S. New England"
1999,"Rhode Island","TUNA, SKIPJACK",12392.52,"S. New England"
1999,"Rhode Island","TUNA, YELLOWFIN",75888.64,"S. New England"
1999,"Rhode Island","VERTEBRATES, JAWED",132269.06,"S. New England"
1999,"Rhode Island","WAHOO",19.66,"S. New England"
1999,"Rhode Island","WEAKFISH",114286.46,"S. New England"
1999,"Rhode Island","WINDOWPANE",15083.36,"S. New England"
1999,"Rhode Island","WOLFFISH, ATLANTIC",11089.7,"S. New England"
1999,"Virginia","ALEWIFE",6269,"Mid Atlantic"
1999,"Virginia","BASS, BLACK SEA",1565894.67,"Mid Atlantic"
1999,"Virginia","BASS, STRIPED",4046931.69,"Mid Atlantic"
1999,"Virginia","BLUEFISH",194227.74,"Mid Atlantic"
1999,"Virginia","CARP, COMMON",2102.34,"Mid Atlantic"
1999,"Virginia","CATFISHES, FORKTAIL **",15560.45,"Mid Atlantic"
1999,"Virginia","CATFISHES-BULLHEADS, OTHER **",417046.77,"Mid Atlantic"
1999,"Virginia","CLAM, ARK, BLOOD",131366,"Mid Atlantic"
1999,"Virginia","CLAM, RAZOR, ATLANTIC",1.31,"Mid Atlantic"
1999,"Virginia","CLAMS, QUAHOG, MERCENARIA **",3944821.48,"Mid Atlantic"
1999,"Virginia","COBIA",13595.73,"Mid Atlantic"
1999,"Virginia","CONCHS, TRUE **",2742247.3,"Mid Atlantic"
1999,"Virginia","CRAB, ATLANTIC ROCK",273.93,"Mid Atlantic"
1999,"Virginia","CRAB, BLUE",34766050.64,"Mid Atlantic"
1999,"Virginia","CRAB, HORSESHOE",848307.91,"Mid Atlantic"
1999,"Virginia","CRAB, JONAH",91.75,"Mid Atlantic"
1999,"Virginia","CROAKER, ATLANTIC",4586631.02,"Mid Atlantic"
1999,"Virginia","CUNNER",9.17,"Mid Atlantic"
1999,"Virginia","DEALFISH",540,"Mid Atlantic"
1999,"Virginia","DORY, BUCKLER",3361.91,"Mid Atlantic"
1999,"Virginia","DRUM, BLACK",25621.26,"Mid Atlantic"
1999,"Virginia","DRUM, RED",14843.5,"Mid Atlantic"
1999,"Virginia","EEL, AMERICAN",125812.62,"Mid Atlantic"
1999,"Virginia","FLOUNDER, SOUTHERN",10.49,"Mid Atlantic"
1999,"Virginia","FLOUNDER, SUMMER",4019615.71,"Mid Atlantic"
1999,"Virginia","FLOUNDER, WINTER",976.46,"Mid Atlantic"
1999,"Virginia","FLOUNDER, WITCH",3372.39,"Mid Atlantic"
1999,"Virginia","FLOUNDER, YELLOWTAIL",525.58,"Mid Atlantic"
1999,"Virginia","GARFISHES **",317.19,"Mid Atlantic"
1999,"Virginia","GOOSEFISH",1232153.72,"Mid Atlantic"
1999,"Virginia","HAKE, RED",188.74,"Mid Atlantic"
1999,"Virginia","HAKE, SILVER",1238.6,"Mid Atlantic"
1999,"Virginia","HARVESTFISH, NORTHERN",37631.07,"Mid Atlantic"
1999,"Virginia","HARVESTFISHES **",112188.06,"Mid Atlantic"
1999,"Virginia","HERRING, ATLANTIC",3340.94,"Mid Atlantic"
1999,"Virginia","HERRING, BLUEBACK",2038.11,"Mid Atlantic"
1999,"Virginia","KINGFISHES **",15673.17,"Mid Atlantic"
1999,"Virginia","LOBSTER, AMERICAN",34615.18,"Mid Atlantic"
1999,"Virginia","MACKEREL, KING AND CERO **",1374.91,"Mid Atlantic"
1999,"Virginia","MACKEREL, SPANISH",272103.39,"Mid Atlantic"
1999,"Virginia","MENHADENS **",39611476.36,"Mid Atlantic"
1999,"Virginia","MULLET, STRIPED",1675.06,"Mid Atlantic"
1999,"Virginia","MUSSEL, SEA",41.94,"Mid Atlantic"
1999,"Virginia","OCTOPUSES **",153.35,"Mid Atlantic"
1999,"Virginia","OYSTER, EASTERN",1267384.92,"Mid Atlantic"
1999,"Virginia","PERCH, WHITE",158236.34,"Mid Atlantic"
1999,"Virginia","PERCH, YELLOW",7041,"Mid Atlantic"
1999,"Virginia","PIGFISH",137.62,"Mid Atlantic"
1999,"Virginia","POMPANO, FLORIDA",4907.2,"Mid Atlantic"
1999,"Virginia","PORGIES **",1557.09,"Mid Atlantic"
1999,"Virginia","PORGY, RED",2527,"Mid Atlantic"
1999,"Virginia","PUFFER, NORTHERN",56219.2,"Mid Atlantic"
1999,"Virginia","ROSEFISH, BLACKBELLY",79.95,"Mid Atlantic"
1999,"Virginia","SCALLOP, SEA",36021821.59,"Mid Atlantic"
1999,"Virginia","SCULPINS **",23.59,"Mid Atlantic"
1999,"Virginia","SEAROBINS **",196.6,"Mid Atlantic"
1999,"Virginia","SEATROUT, SPOTTED",60093.58,"Mid Atlantic"
1999,"Virginia","SHAD, AMERICAN",195044.3,"Mid Atlantic"
1999,"Virginia","SHAD, GIZZARD",56194.3,"Mid Atlantic"
1999,"Virginia","SHAD, HICKORY",5060.55,"Mid Atlantic"
1999,"Virginia","SHARK, DOGFISH, SMOOTH",134296.69,"Mid Atlantic"
1999,"Virginia","SHARK, DOGFISH, SPINY",1098045.77,"Mid Atlantic"
1999,"Virginia","SHARKS, CHONDRICHTHYES (CLASS) **",118640.56,"Mid Atlantic"
1999,"Virginia","SHARKS, DOGFISH **",90839.62,"Mid Atlantic"
1999,"Virginia","SHARKS, MAKO **",85.19,"Mid Atlantic"
1999,"Virginia","SHEEPSHEAD",1910.98,"Mid Atlantic"
1999,"Virginia","SHRIMP, NORTHERN BROWN",733.98,"Mid Atlantic"
1999,"Virginia","SKATES, RAJIDAE (FAMILY) **",40266.86,"Mid Atlantic"
1999,"Virginia","SNAPPER, RED",2.62,"Mid Atlantic"
1999,"Virginia","SPADEFISH",25495.44,"Mid Atlantic"
1999,"Virginia","SPOT",1363619.32,"Mid Atlantic"
1999,"Virginia","SQUID, LONGFIN LOLIGO",269943.38,"Mid Atlantic"
1999,"Virginia","SQUIDS, LOLIGINIDAE **",106873.23,"Mid Atlantic"
1999,"Virginia","TAUTOG",31951.87,"Mid Atlantic"
1999,"Virginia","TOADFISHES, BATRACHOIDIDAE (FAMILY) **",2368.41,"Mid Atlantic"
1999,"Virginia","TRIGGERFISHES **",1558.4,"Mid Atlantic"
1999,"Virginia","TUNAS **",117972.11,"Mid Atlantic"
1999,"Virginia","VERTEBRATES, JAWED",522644.7,"Mid Atlantic"
1999,"Virginia","WAHOO",583.25,"Mid Atlantic"
1999,"Virginia","WEAKFISH",1310533.97,"Mid Atlantic"
1998,"Connecticut","BASS, BLACK SEA",23842.31,"S. New England"
1998,"Connecticut","BLUEFISH",26290.61,"S. New England"
1998,"Connecticut","CLAMS, QUAHOG, MERCENARIA **",6786336.33,"S. New England"
1998,"Connecticut","COD, ATLANTIC",101113.83,"S. New England"
